id;Borough;ZIP.CODE;LATITUDE;LONGITUDE;LOCATION;ON.STREET.NAME;CROSS.STREET.NAME;OFF.STREET.NAME;Persons injured;Persons killed;Pedestrians injured;Pedestrians killed;Cyclist injured;Cyclist killed;Motorist injured;Motorist killed;CONTRIBUTING.FACTOR.VEHICLE.1;CONTRIBUTING.FACTOR.VEHICLE.2;CONTRIBUTING.FACTOR.VEHICLE.3;CONTRIBUTING.FACTOR.VEHICLE.4;CONTRIBUTING.FACTOR.VEHICLE.5;UNIQUE.KEY;Vehicle type1;Vehicle type2;Vehicle type3;Vehicle type4;Vehicle type5;datetime;location2;Number accidents
15491;QUEENS;11412;40.69270220000001;-73.7543947;(40.6927022, -73.7543947);;;197-12 118 AVENUE                       ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3458890;PASSENGER VEHICLE;;;;;2016-06-08 07:55:00;40.6927022 -73.7543947;1
8696;BROOKLYN;11233;40.6778239;-73.91635450000001;(40.6778239, -73.9163545);saratoga avenue;herkimer street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3464502;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-19 16:35:00;40.6778239 -73.9163545;1
13006;BROOKLYN;11210;40.631707500000005;-73.946481;(40.6317075, -73.946481);flatbush avenue;avenue h;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3460586;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-12 21:38:00;40.6317075 -73.946481;1
13921;BRONX;10473;40.820537200000004;-73.8692858;(40.8205372, -73.8692858);;;1687 LAFAYETTE AVENUE                   ;0;0;0;0;0;0;0;0;Unspecified;;;;;3460372;PASSENGER VEHICLE;;;;;2016-06-10 18:00:00;40.8205372 -73.8692858;1
13991;QUEENS;11414;40.6580404;-73.8357068;(40.6580404, -73.8357068);160th avenue;97th street;                                        ;1;0;0;0;0;0;1;0;Unspecified;Unspecified;;;;3459890;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-10 19:26:00;40.6580404 -73.8357068;1
17574;MANHATTAN;10001;40.7454217;-73.99096690000002;(40.7454217, -73.9909669);avenue of the americas;west 27th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3455277;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-04 12:30:00;40.7454217 -73.9909669;1
3348;BROOKLYN;11225;40.660436700000005;-73.94541269999999;(40.6604367, -73.9454127);brooklyn avenue;midwood street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3469768;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-27 19:58:00;40.6604367 -73.9454127;1
18933;BROOKLYN;11233;40.678278000000006;-73.91075490000001;(40.678278, -73.9107549);rockaway avenue;fulton street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3484692;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-02 13:00:00;40.678278 -73.9107549;1
9460;MANHATTAN;10011;40.7422847;-74.0044171;(40.7422847, -74.0044171);9th avenue;west 16th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3463956;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-18 01:34:00;40.7422847 -74.0044171;1
7510;QUEENS;11367;40.72668579999999;-73.8218203;(40.7266858, -73.8218203);main street;72nd avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3466195;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-21 01:25:00;40.7266858 -73.8218203;1
13878;BROOKLYN;11207;40.6659282;-73.8848435;(40.6659282, -73.8848435);;;607       JEROME STREET                 ;0;0;0;0;0;0;0;0;Turning Improperly;Unspecified;;;;3541479;SPORT UTILITY / STATION WAGON;;;;;2016-06-10 17:06:00;40.6659282 -73.8848435;1
16624;QUEENS;11368;40.756423;-73.86934659999999;(40.756423, -73.8693466);;;33-29 99 STREET                         ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3459643;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-06 17:00:00;40.756423 -73.8693466;1
7019;QUEENS;11101;40.7378083;-73.9292373;(40.7378083, -73.9292373);greenpoint avenue;37th street;                                        ;1;0;0;0;1;0;0;0;Unspecified;Unspecified;;;;3467514;PASSENGER VEHICLE;BICYCLE;;;;2016-06-22 09:08:00;40.7378083 -73.9292373;1
9367;BROOKLYN;11206;40.7102211;-73.95099520000001;(40.7102211, -73.9509952);union avenue;maujer street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3463797;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-18 18:00:00;40.7102211 -73.9509952;1
17691;QUEENS;11413;40.666396;-73.7517593;(40.666396, -73.7517593);north conduit avenue;225th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3455513;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-04 15:10:00;40.666396 -73.7517593;1
3109;BROOKLYN;11233;40.678277;-73.9246605;(40.678277, -73.9246605);herkimer street;buffalo avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3473886;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-27 14:50:00;40.678277 -73.9246605;1
14627;BROOKLYN;11233;40.683414;-73.9228123;(40.683414, -73.9228123);ralph avenue;macdonough street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3460675;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-09 19:00:00;40.683414 -73.9228123;1
17491;MANHATTAN;10031;40.8264277;-73.95045079999998;(40.8264277, -73.9504508);west 145th street;broadway;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3461154;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-04 00:08:00;40.8264277 -73.9504508;1
8452;BROOKLYN;11218;40.647681799999994;-73.9675458;(40.6476818, -73.9675458);church avenue;argyle road;                                        ;1;0;0;0;1;0;0;0;Unspecified;Unspecified;;;;3465939;BICYCLE;;;;;2016-06-20 09:59:00;40.6476818 -73.9675458;1
11493;MANHATTAN;10002;40.719203799999995;-73.9903644;(40.7192038, -73.9903644);delancey street;allen street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3461841;PASSENGER VEHICLE;AMBULANCE;;;;2016-06-15 17:50:00;40.7192038 -73.9903644;1
920;QUEENS;11104;40.738600299999995;-73.92724100000001;(40.7386003, -73.927241);39th street;greenpoint avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;Unspecified;;;3472820;PASSENGER VEHICLE;PASSENGER VEHICLE;PASSENGER VEHICLE;;;2016-06-30 12:55:00;40.7386003 -73.927241;1
8830;QUEENS;11422;40.6643565;-73.7345263;(40.6643565, -73.7345263);246th street;francis lewis boulevard;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3465278;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-19 20:30:00;40.6643565 -73.7345263;1
19726;QUEENS;11413;40.6654783;-73.74878890000001;(40.6654783, -73.7487889);south conduit avenue;edgewood avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3453921;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-01 15:00:00;40.6654783 -73.7487889;1
1445;QUEENS;11001;40.73056679999999;-73.70870620000001;(40.7305668, -73.7087062);;;87-15 257 STREET                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3472437;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-30 08:00:00;40.7305668 -73.7087062;1
9360;QUEENS;11435;40.6982167;-73.8063313;(40.6982167, -73.8063313);;;95-33 SUTPHIN BOULEVARD                 ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3463821;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-18 17:50:00;40.6982167 -73.8063313;1
8395;MANHATTAN;10018;40.7595273;-73.99924200000001;(40.7595273, -73.999242);west 40th street;11th avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3465544;PASSENGER VEHICLE;SMALL COM VEH(4 TIRES) ;;;;2016-06-20 08:30:00;40.7595273 -73.999242;1
16645;BROOKLYN;11207;40.6704819;-73.896519;(40.6704819, -73.896519);belmont avenue;sheffield avenue;                                        ;3;0;0;0;0;0;3;0;Unspecified;Unspecified;;;;3457874;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-06 17:25:00;40.6704819 -73.896519;1
11263;QUEENS;11427;40.7298096;-73.7446821;(40.7298096, -73.7446821);hillside avenue;springfield boulevard;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3462334;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-15 13:30:00;40.7298096 -73.7446821;1
13284;BROOKLYN;11203;40.6499885;-73.93214499999999;(40.6499885, -73.932145);snyder avenue;east 48th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3474962;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-11 15:00:00;40.6499885 -73.932145;1
15130;BRONX;10462;40.833573;-73.84991240000001;(40.833573, -73.8499124);;;2247 NEWBOLD AVENUE                     ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3460359;PASSENGER VEHICLE;OTHER;;;;2016-06-08 15:30:00;40.833573 -73.8499124;1
6279;MANHATTAN;10007;40.7125314;-74.0076652;(40.7125314, -74.0076652);broadway;park place;                                        ;1;0;1;0;0;0;0;0;Unspecified;;;;;3469447;PASSENGER VEHICLE;;;;;2016-06-23 09:31:00;40.7125314 -74.0076652;1
17550;STATEN ISLAND;10305;40.601384700000004;-74.0792212;(40.6013847, -74.0792212);west fingerboard road;allendale road;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;Unspecified;;;3455628;PASSENGER VEHICLE;PASSENGER VEHICLE;PASSENGER VEHICLE;;;2016-06-04 11:43:00;40.6013847 -74.0792212;1
9794;QUEENS;11364;40.7441752;-73.77614679999999;(40.7441752, -73.7761468);;;58-50 FRANCIS LEWIS BOULEVARD           ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3463433;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-17 11:30:00;40.7441752 -73.7761468;1
10706;BRONX;10474;40.8105994;-73.8883393;(40.8105994, -73.8883393);;;531 BARRETTO STREET                     ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3462701;SMALL COM VEH(4 TIRES) ;PASSENGER VEHICLE;;;;2016-06-16 16:00:00;40.8105994 -73.8883393;1
11620;QUEENS;11416;40.6864963;-73.8381571;(40.6864963, -73.8381571);105th street;101st avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3462999;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-15 20:45:00;40.6864963 -73.8381571;1
17415;BRONX;10474;40.8122164;-73.88588370000001;(40.8122164, -73.8858837);faile street;randall avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;Unspecified;;;3456815;PASSENGER VEHICLE;PASSENGER VEHICLE;PASSENGER VEHICLE;;;2016-06-05 03:48:00;40.8122164 -73.8858837;1
9763;BROOKLYN;11210;40.6321467;-73.9527315;(40.6321467, -73.9527315);campus road;bedford avenue;                                        ;1;0;0;0;0;0;1;0;Unspecified;Unspecified;;;;3463727;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-17 10:40:00;40.6321467 -73.9527315;1
9286;MANHATTAN;10029;40.792245799999996;-73.9462797;(40.7922458, -73.9462797);lexington avenue;east 106th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3464995;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-18 16:05:00;40.7922458 -73.9462797;1
16117;BRONX;10467;40.8795936;-73.8779607;(40.8795936, -73.8779607);;;3400 WAYNE AVENUE                       ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3457761;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-07 05:24:00;40.8795936 -73.8779607;1
1871;MANHATTAN;10033;40.850322600000005;-73.93301059999999;(40.8503226, -73.9330106);;;1455 SAINT NICHOLAS AVENUE              ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3471274;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-29 17:10:00;40.8503226 -73.9330106;1
10450;MANHATTAN;10040;40.857982299999996;-73.92723690000001;(40.8579823, -73.9272369);;;17 FORT GEORGE HILL                     ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3462699;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-17 09:55:00;40.8579823 -73.9272369;1
6442;MANHATTAN;10013;40.7180184;-73.9999567;(40.7180184, -73.9999567);centre street;canal street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3466436;OTHER;PASSENGER VEHICLE;;;;2016-06-22 13:05:00;40.7180184 -73.9999567;1
14655;QUEENS;11372;40.7497446;-73.8843088;(40.7497446, -73.8843088);37th avenue;82nd street;                                        ;1;0;1;0;0;0;0;0;Unspecified;;;;;3459645;PASSENGER VEHICLE;;;;;2016-06-09 19:30:00;40.7497446 -73.8843088;1
5682;MANHATTAN;10004;40.7024083;-74.012825;(40.7024083, -74.012825);whitehall street;state street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3468488;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-23 00:45:00;40.7024083 -74.012825;1
3582;BROOKLYN;11210;40.6219935;-73.94596999999999;(40.6219935, -73.94597);nostrand avenue;avenue l;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3470626;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-27 09:49:00;40.6219935 -73.94597;1
2156;BROOKLYN;11207;40.66665029999999;-73.8878449;(40.6666503, -73.8878449);;;608 HENDRIX STREET                      ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3471553;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-29 08:30:00;40.6666503 -73.8878449;1
15213;MANHATTAN;10013;40.7151749;-73.9987483;(40.7151749, -73.9987483);;;42 MOTT STREET                          ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3458246;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-08 17:05:00;40.7151749 -73.9987483;1
19551;MANHATTAN;10013;40.7258408;-74.00755840000001;(40.7258408, -74.0075584);hudson street;spring street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3452824;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-01 11:10:00;40.7258408 -74.0075584;1
2062;BROOKLYN;11230;40.633111;-73.9721609;(40.633111, -73.9721609);18th avenue;ocean parkway;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3471501;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-29 21:58:00;40.633111 -73.9721609;1
3474;BRONX;10462;40.8419898;-73.8576205;(40.8419898, -73.8576205);;;2155 EAST TREMONT AVENUE                ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3469688;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-27 06:15:00;40.8419898 -73.8576205;1
14071;STATEN ISLAND;10308;40.560199100000006;-74.1644053;(40.5601991, -74.1644053);;;698 ARTHUR KILL ROAD                    ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3460047;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-10 23:00:00;40.5601991 -74.1644053;1
838;BROOKLYN;11249;40.707215600000005;-73.966139;(40.7072156, -73.966139);;;71 DIVISION AVENUE                      ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3472388;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-30 11:00:00;40.7072156 -73.966139;1
17097;BRONX;10468;40.8625834;-73.9093182;(40.8625834, -73.9093182);;;202 WEST FORDHAM ROAD                   ;1;0;1;0;0;0;0;0;Unspecified;;;;;3456889;PASSENGER VEHICLE;;;;;2016-06-05 12:15:00;40.8625834 -73.9093182;1
16447;BRONX;10467;40.8790546;-73.8743853;(40.8790546, -73.8743853);east gun hill road;perry avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3457758;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-06 13:45:00;40.8790546 -73.8743853;1
14967;MANHATTAN;10031;40.8256331;-73.94732590000001;(40.8256331, -73.9473259);;;1730 AMSTERDAM AVENUE                   ;2;0;2;0;0;0;0;0;Unspecified;;;;;3459107;PASSENGER VEHICLE;;;;;2016-06-08 12:20:00;40.8256331 -73.9473259;1
13543;BROOKLYN;11204;40.618232;-73.99483470000001;(40.618232, -73.9948347);bay ridge avenue;17th avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3465106;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-10 00:00:00;40.618232 -73.9948347;1
2815;MANHATTAN;10001;40.7499782;-73.99506269999999;(40.7499782, -73.9950627);;;410 8 AVENUE                            ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3469521;PASSENGER VEHICLE;SMALL COM VEH(4 TIRES) ;;;;2016-06-28 08:15:00;40.7499782 -73.9950627;1
10378;QUEENS;11419;40.695854700000005;-73.81891309999999;(40.6958547, -73.8189131);atlantic avenue;130th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;Unspecified;;;3463006;PASSENGER VEHICLE;PASSENGER VEHICLE;PASSENGER VEHICLE;;;2016-06-17 08:00:00;40.6958547 -73.8189131;1
2959;QUEENS;11101;40.7410282;-73.9343077;(40.7410282, -73.9343077);vandam street;48th avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3470059;PASSENGER VEHICLE;;;;;2016-06-27 11:30:00;40.7410282 -73.9343077;1
6747;MANHATTAN;10033;40.845440100000005;-73.9386792;(40.8454401, -73.9386792);west 174th street;broadway;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3467183;PASSENGER VEHICLE;BICYCLE;;;;2016-06-22 18:30:00;40.8454401 -73.9386792;1
13289;MANHATTAN;10001;40.7531428;-74.0074063;(40.7531428, -74.0074063);12th avenue;west 28th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3460100;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-11 15:20:00;40.7531428 -74.0074063;1
7900;BROOKLYN;11223;40.5965076;-73.9775054;(40.5965076, -73.9775054);avenue u;west 6th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3467262;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-20 13:34:00;40.5965076 -73.9775054;1
6967;QUEENS;11415;40.7086744;-73.8307848;(40.7086744, -73.8307848);83rd avenue;grenfell street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3466115;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-22 08:00:00;40.7086744 -73.8307848;1
1584;BROOKLYN;11219;40.6311515;-74.0084556;(40.6311515, -74.0084556);64th street;fort hamilton parkway;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3472216;PASSENGER VEHICLE;OTHER;;;;2016-06-29 11:00:00;40.6311515 -74.0084556;1
11077;BROOKLYN;11234;40.6251773;-73.91413659999999;(40.6251773, -73.9141366);;;1247 EAST 70 STREET                     ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3464392;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-16 08:30:00;40.6251773 -73.9141366;1
3033;MANHATTAN;10019;40.764322899999996;-73.97719599999999;(40.7643229, -73.977196);west 57th street;avenue of the americas;                                        ;0;0;0;0;0;0;0;0;Unspecified;;;;;3470324;PASSENGER VEHICLE;;;;;2016-06-27 13:12:00;40.7643229 -73.977196;1
16824;QUEENS;11355;40.746204299999995;-73.8350671;(40.7462043, -73.8350671);college point boulevard;58th avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3457323;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-06 23:05:00;40.7462043 -73.8350671;1
3363;BRONX;10452;40.8392249;-73.91508909999999;(40.8392249, -73.9150891);east 170th street;wythe place;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3469648;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-27 20:15:00;40.8392249 -73.9150891;1
10340;QUEENS;11420;40.6788099;-73.8261845;(40.6788099, -73.8261845);;;111-41 113 STREET                       ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3463338;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-17 06:00:00;40.6788099 -73.8261845;1
17914;BRONX;10460;40.83752020000001;-73.8807194;(40.8375202, -73.8807194);cross bronx expressway;sheridan expressway;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3455942;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-04 20:45:00;40.8375202 -73.8807194;1
3279;MANHATTAN;10019;40.7598419;-73.98417509999999;(40.7598419, -73.9841751);west 48th street;7th avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3470326;PASSENGER VEHICLE;;;;;2016-06-27 18:00:00;40.7598419 -73.9841751;1
14755;MANHATTAN;10035;40.8013417;-73.9459689;(40.8013417, -73.9459689);5th avenue;east 117th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3459089;PASSENGER VEHICLE;OTHER;;;;2016-06-09 06:40:00;40.8013417 -73.9459689;1
1771;MANHATTAN;10019;40.764799100000005;-73.9862099;(40.7647991, -73.9862099);;;353 WEST 53 STREET                      ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3471953;VAN;PASSENGER VEHICLE;;;;2016-06-29 15:25:00;40.7647991 -73.9862099;1
10381;BROOKLYN;11206;40.6995226;-73.9522473;(40.6995226, -73.9522473);;;534 FLUSHING AVENUE                     ;1;0;1;0;0;0;0;0;Unspecified;;;;;3465188;PASSENGER VEHICLE;;;;;2016-06-17 08:00:00;40.6995226 -73.9522473;1
6685;BRONX;10456;40.830625700000006;-73.9045052;(40.8306257, -73.9045052);east 168th street;fulton avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3466616;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-22 17:30:00;40.8306257 -73.9045052;1
11502;BRONX;10451;40.8263977;-73.9211541;(40.8263977, -73.9211541);east 161st street;sheridan avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3462003;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-15 18:00:00;40.8263977 -73.9211541;1
17116;BROOKLYN;11216;40.6770266;-73.952678;(40.6770266, -73.952678);bedford avenue;rogers avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3456307;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-05 13:00:00;40.6770266 -73.952678;1
12036;BRONX;10469;40.8644551;-73.83481359999999;(40.8644551, -73.8348136);;;1750 EAST GUN HILL ROAD                 ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3462039;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-14 22:53:00;40.8644551 -73.8348136;1
7635;BROOKLYN;11229;40.604028799999995;-73.952294;(40.6040288, -73.952294);ocean avenue;avenue s;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3467269;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-21 07:40:00;40.6040288 -73.952294;1
10929;BRONX;10459;40.821278799999995;-73.896877;(40.8212788, -73.896877);;;944 INTERVALE AVENUE                    ;1;0;1;0;0;0;0;0;Unspecified;;;;;3466594;PASSENGER VEHICLE;;;;;2016-06-16 21:09:00;40.8212788 -73.896877;1
14688;BRONX;10451;40.82684879999999;-73.92267840000001;(40.8268488, -73.9226784);east 161st street;grand concourse;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3459149;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-09 21:05:00;40.8268488 -73.9226784;1
